,location_type,latitude,longitude,customer_id,location_id
25603,,1.271233786788456,0.4020396680590874,10810,25603
25604,Work,1.277344230769205,-78.74186795454587,17139,25604
25605,,1.3863998953268872,0.773181719452271,22396,25605
25606,Home,-0.4365359615384704,-78.53931847727314,17741,25606
25607,,-0.032033401769246,0.0217235749045389,9354,25607
25608,Home,0.0265094976346595,-0.0088029265591028,9354,25608
25609,,-0.3055045159038596,0.3785871016136274,20892,25609
25610,Home,0.4793828846153658,-78.6475634318186,4952,25610
25611,Home,0.0411409274038926,0.5538773604795527,4952,25611
25612,,0.47873729152964,0.5551227325624578,4952,25612
25613,,0.2243257306798512,0.4520771388303296,32188,25613
25614,Home,0.0800899999999777,-78.60037427272768,9285,25614
25615,,0.0801681242884862,0.0014835502477242,9285,25615
25616,Home,-0.5970913669549907,0.8868487423116356,28932,25616
25617,Work,0.6750884568315383,0.476005186411466,7507,25617
25618,Home,0.9312774999999928,-78.70096915909133,8084,25618
25619,Other,0.0697213715191804,-0.0075810970363577,8059,25619
25620,Other,-0.2920553846154191,-78.55639345454586,13811,25620
25621,,-0.3543029259402148,0.1366470727053524,13811,25621
25627,Home,-0.2335530769231124,-78.56330736363677,4055,25627
25628,Home,-0.0935059615384629,-78.57985838636405,4055,25628
25629,,-0.2184367998268744,0.0580787609590806,4055,25629
25630,,-0.1094046913077479,-0.0037811936113579,4055,25630
25631,Home,-0.4645492756905957,0.0692192336375027,4055,25631
25632,Home,-0.3354115384615249,-78.55126954545496,18452,25632
25633,Work,0.004348269230971,0.5550715227272329,18452,25633
25634,,-0.3800998899312311,-78.54598819482673,20019,25634
25635,Work,-0.3796195622692788,0.1364518125841007,20019,25635
25636,Work,-0.6399511224230358,0.1876400576204589,20019,25636
25637,Work,0.0102646637494093,-0.0661366915962447,20019,25637
25638,,-0.4623021153846241,-78.53627338636404,1298,25638
25639,Home,-0.7209755769231172,-78.50570288636403,17010,25639
25640,Work,-0.7361538199199369,0.2298401201313165,25892,25640
25641,Home,-0.9774809615384896,-0.0719279545454561,15698,25641
25642,Home,-0.0759214030576777,-0.0072580128909003,10657,25642
25643,,-0.5009937288732742,0.8854939219626521,30825,25643
25644,Home,0.111158599790607,0.0045713289555978,12449,25644
25645,Work,0.0131923076922729,-78.59246818181859,622,25645
25646,Work,-0.1356921153846423,-78.57487275000041,622,25646
25647,,0.0157636657693007,0.4481582444795465,622,25647
25648,Home,-0.2596789890961214,0.682992475277273,622,25648
25649,,0.0299575469119383,0.6122956939718933,622,25649
25650,Home,-0.1343511614704432,0.536633016033605,622,25650
25651,,-0.5798115384615006,0.0934445454545407,622,25651
25652,Home,-0.0638713461538556,-78.58336065909131,16014,25652
25653,Other,-0.2459673076923571,0.5385268181818047,16014,25653
25655,,-0.5818838461538534,-78.5221410000004,821,25655
25656,Home,-0.548369192922675,0.7420411408392565,821,25656
25657,Home,0.4504682692307553,-78.6441462500004,5429,25657
25658,Home,-0.6273446153846282,-78.51676836363677,5429,25658
25659,,0.4596161259038766,0.0024335424659001,5429,25659
25660,,-1.9139569910916368,-0.2751771658659034,11644,25660
25661,,-0.5100146687377773,0.6981881037354628,11644,25661
25662,,-0.178055901370998,0.4404179115187022,25485,25662
25663,Home,-0.1291315384615544,-78.5756480909095,15814,25663
25664,,-0.0358657578077082,-0.0009713342272571,15814,25664
25665,Home,-0.13278428537675,0.4926064187170317,15814,25665
25666,Home,125.70891701966934,-8.994512899355506,30635,25666
25667,,124.9751885335748,-9.130676916377146,32051,25667
25668,Work,0.0327957679038433,0.3523425395250016,15933,25668
25669,Home,-0.1250915384615116,-78.57612554545496,2906,25669
25670,,-0.125297454846173,0.0013521560227209,2906,25670
25671,Home,-0.0112125714978745,-0.0172046255809507,2906,25671
25672,Other,-0.3919273037499569,0.155121639236359,21810,25672
25673,,-0.8583023770644108,0.1118012289544693,21810,25673
25674,,-0.2937749740052066,0.6508379707282235,21810,25674
25675,Other,13.449340408023795,-1.3973974158818183,31141,25675
25676,,1.7944737445498815,0.7641658735546037,32219,25676
25677,Other,-1.1724662430137638,0.0626188658854981,27437,25677
25678,,-0.8468796354925766,0.1131739338690551,27437,25678
25679,,-1.5876042399097314,-0.1397743780504781,34003,25679
25680,Other,-0.8958436668628099,0.0683163889018187,25728,25680
25681,,-0.4079769976153717,0.0145981783795273,7589,25681
25682,Home,-0.4884738461538665,-78.53318036363676,12009,25682
25683,Home,-0.490983844980769,0.1195074721091034,12009,25683
25684,Work,-0.0025579074563763,0.0002117415925181,12009,25684
25685,,0.0799985801247522,-78.60036346856062,19961,25685
25686,Home,1.956189596050926,0.6979079138936942,19961,25686
25687,,-0.4556737225321854,0.0403149306194775,28296,25687
25688,,-0.9412688841663024,0.1536280465396775,28087,25688
25689,Home,0.0697015384615227,-78.59914654545494,7007,25689
25690,Home,-0.1314598746346482,0.0002088186431689,7007,25690
25691,,0.13030019230766,-78.60630820454587,6435,25691
25692,,-1.162027115384635,-78.45357861363678,6435,25692
25693,Home,-1.160035512826892,0.0616097340568124,6435,25693
25694,Home,-0.5543961538461706,-78.52538954545496,9348,25694
25695,Home,-0.015462307692278,-78.58908172727315,9348,25695
25696,,-0.5582633660384251,0.7477832523954517,9348,25696
25697,,-0.7735356804037995,0.785924175556817,9348,25697
25698,Work,-0.6665668938900279,0.7142947616821556,9348,25698
25699,,0.2766297726302636,0.30421427095478,23272,25699
25700,,0.7631133816051712,0.4846880761059834,23272,25700
25701,,19.89690892424781,3.010447344319415,23272,25701
25702,Home,0.1728365384615383,-78.61133522727314,10406,25702
25703,,0.2202980769230841,0.6111745454545313,10406,25703
25704,Home,-1.2242153846153945,0.0608725000000121,5493,25704
25705,Home,0.0689996153845954,-78.59906359090951,9805,25705
25706,,-0.1271936538461788,-78.57587711363676,9805,25706
25707,,-0.129121164038456,0.0034514259045598,9805,25707
25708,Home,-0.2644800000000304,-78.55965236363677,15551,25708
25709,,-0.8916470426047255,0.0643783035603401,32239,25709
25710,,0.2107815773843958,0.0889189920641963,4228,25710
25711,Other,-0.9891000822347727,0.0402254685759346,7737,25711
25712,Other,-0.0789938884228844,0.4398768977685554,25204,25712
25713,Home,0.4750829689708288,0.493111126802183,4694,25713
25714,,0.0506623377499997,-0.0099920373068294,22552,25714
25715,Work,-0.1045721838145705,0.0790816857056149,29896,25715
25716,Work,-0.0377100080298533,0.1112590499899571,29896,25716
25717,Work,-0.2942765384615675,-78.55613095454586,3787,25717
25718,,-0.3043877890871313,0.1590471882018761,3787,25718
25719,,-0.4713942307692375,-78.53519886363677,18473,25719
25720,Work,-0.4728595798461199,0.1392526026795603,18473,25720
25721,Home,0.0001315384615588,-78.59092463636405,10199,25721
25722,Home,0.3100742307692415,-78.62755422727315,10199,25722
25723,Home,-96.4075384615392,-67.19729090909127,10199,25723
25724,,0.0023508201731231,0.4316847421659136,10199,25724
25725,,0.2915107556154007,0.5551598870113491,10199,25725
25726,Other,0.4122435809230865,0.928709490731826,22851,25726
25727,Other,-0.6185613004196431,0.7332691388302985,22851,25727
25728,Home,-0.0385963156921924,0.8012649389830505,22851,25728
25729,Work,2.85718209488122,0.800149328222576,23935,25729
25730,,-0.1625371153846101,-78.57170015909132,4411,25730
25731,,0.0681059615384924,-78.59895797727314,4411,25731
25732,,0.1882608961154225,0.5939942991613733,4411,25732
25733,Work,-0.1621666101538068,0.4322067473250118,4411,25733
25734,Work,0.2566791675961986,0.4845162602159023,4411,25734
25735,Other,12.737016648252002,-1.4304274483160653,29372,25735
25736,,-0.3178149953451651,0.864057585597055,6715,25736
25737,,-0.1166996665962043,-0.0075042403409013,2143,25737
25738,,0.0884866201055133,0.0016399435523017,2143,25738
25739,Work,-0.932892875822705,-0.1443411809041261,2143,25739
25740,Other,-0.0586274531346234,0.1349760830840785,22214,25740
25741,Home,0.0710659407884375,0.0027149278999807,22214,25741
25742,Work,0.7442961538461457,-78.67887136363677,6027,25742
25743,Other,0.2823563505192105,0.3001834128999918,6027,25743
25744,Work,-0.0182052519173992,0.1830325248566511,6027,25744
25745,,-0.7937472096665494,0.1075793944976513,31764,25745
25746,,-0.1856961728846398,0.6308936132500197,20806,25746
25747,,0.3392175832153489,0.5218968682668415,20806,25747
25748,,-15.1755467258693,-3.327630845660518,32052,25748
25749,,-1.229547647004773,-0.0600449530915822,33023,25749
25750,,0.126025901808274,0.1815976954319715,33023,25750
25751,Work,0.4726953627871603,0.3778424323959765,6341,25751
25752,,0.2653781959158965,0.5186538337306369,6341,25752
25753,,0.1635489795959019,0.5882670635526822,6341,25753
25754,Other,-0.6198615384615274,-78.51765272727314,2938,25754
25755,Home,-0.4238335413190073,0.8417496223017142,2938,25755
25756,Home,-0.2602639007195991,0.6833506111394433,2938,25756
25757,Work,-0.6296882333073314,0.0246236988089425,2938,25757
25758,,-0.7981187535192718,0.1374930290136373,20878,25758
25759,Home,0.4737492307692383,-78.64689763636405,14400,25759
25760,Home,0.6403903846153992,-78.6665915909095,14400,25760
25761,,0.3117223076923114,-78.62774900000042,14400,25761
25762,,0.6404975453653481,0.5638898222840955,14400,25762
25763,Home,-0.5222615384615212,-78.52918727272768,11162,25763
25764,Home,0.3219711538461455,-78.62896022727314,11162,25764
25765,,-0.5286841010961327,0.8545153015909124,11162,25765
25766,,-0.5361223976922999,0.1534661915977193,11162,25766
25767,Home,-0.90500047646158,0.1609913579772519,24332,25767
25768,Home,-0.4261488115784169,0.1285737759687651,5302,25768
25769,Home,0.7989309421315681,0.5203535241126123,26633,25769
25770,,-0.5394491570178213,-78.52715600871649,7256,25770
25771,,0.2667574382115182,0.4941232078159103,7256,25771
25772,Other,0.0596557387344718,0.4554321860725375,27941,25772
25773,,-0.3203200126442621,0.1458595462820715,15376,25773
25774,,-0.2198418062734455,-78.56492778653173,3029,25774
25775,Home,0.0031644230770776,0.4837531136363239,25198,25775
25776,Home,0.4702486597821065,-0.1280298077247404,30708,25776
25777,Home,-1.6541005016057444,-0.1028658104213845,23642,25777
25778,Other,0.2025173076922923,-78.61484295454588,15170,25778
25779,,-1.917694420420939,-0.6678060841831206,28573,25779
25780,,-1.6883385153601975,0.0370413259751473,9988,25780
25781,Other,-1.9311532692308,-78.36268188636404,2835,25781
25782,Home,-1.932732221173053,-0.0177531080272722,2835,25782
25783,Other,-0.9328578707115536,0.0500742048022672,6612,25783
25784,Home,-0.596318846153884,-78.52043504545495,11261,25784
25785,Home,-0.5960982212115004,0.7517594769704552,11261,25785
25786,Home,0.503332710826967,0.9374803995747736,11261,25786
25787,,1.1735959850467472,-78.7296067982332,19988,25787
25788,Home,1.1757730769230963,0.7771438636363607,19988,25788
25789,,0.3743740454099756,0.4962916780601835,5599,25789
25790,,-0.7778663461538412,-78.4989794318186,964,25790
25791,,-0.7826953162529144,0.1496096294937912,964,25791
25794,,-0.0670465384615686,-78.58298540909131,3051,25794
25795,Home,-0.0442982208846381,-0.067327302965901,3051,25795
25796,Home,-0.2049017307692595,-78.56669343181859,14813,25796
25797,,-0.2330177820961182,0.6553149608340871,14813,25797
25798,Home,-0.3413289748519878,0.7798400324853824,24066,25798
25799,,-0.7369305769230652,-78.50381729545495,337,25799
25800,Home,-0.5878128846154149,-78.52144029545497,337,25800
25801,Home,0.1311355769230917,-78.6064069318186,337,25801
25802,,-0.1736308819423083,0.4301871164500125,337,25802
25803,,0.1317545498269296,0.5835883866840934,337,25803
25804,Home,-0.7506970135061602,0.7969276850873938,337,25804
25805,,-0.8435009309544111,-0.119407877326,21449,25805
25806,Work,0.0320393851153722,-0.0086688538568292,7789,25806
25807,Other,-0.1026713461538272,-78.57877520454588,18508,25807
25808,,-0.0997294267692118,-0.0016126996681913,18508,25808
25809,Other,2.6589402514652183,0.6694221571719248,9170,25809
25810,Home,0.0724824999999755,-78.59947520454587,12377,25810
25811,Home,0.0686389528076635,0.787112517638637,12377,25811
25812,,11.926828477829766,-1.388805203139793,29818,25812
25813,Home,-0.6003699762500194,0.7411598353227242,22176,25813
25814,,0.0914637997672883,0.5096410018476399,33903,25814
25815,Work,0.06794307692309,-78.59893872727315,11485,25815
25816,Home,-0.2165490978846269,0.4648941892227293,16134,25816
25817,Home,0.0679648076922741,-78.59894129545495,4329,25817
25818,,0.1010491481153652,0.0049893581045427,4329,25818
25819,,1.1622931227775002,0.7264366414059291,30253,25819
25820,,0.1427664438156641,0.5473740439523339,6283,25820
25821,,0.1673840468386166,0.5748133469711642,32339,25821
25822,Home,2.1795728846153866,-78.84849497727313,15824,25822
25823,,0.3614850586755235,0.261353028091531,32445,25823
25824,Home,-0.243915769230784,-78.5620826818186,1895,25824
25825,,-0.2418513472232202,0.6552910054904552,1895,25825
25826,,0.0475719714764151,0.5128825124014496,29157,25826
25827,Home,0.6989869230769448,-78.67351663636406,7515,25827
25828,Work,13.1256855533071,-1.4602975032546417,29014,25828
25829,,-0.1198871305173864,-0.0542507720264563,33399,25829
25830,,20.044148331312023,2.994089679284557,32634,25830
25831,,0.0469774035961519,-0.0003547483818134,5860,25831
25832,Home,0.0840261783077174,0.0015102395204635,22180,25832
25833,,0.0615643292699334,0.64064786244524,27339,25833
25834,Other,-0.2292693063853653,0.5287456451492026,27912,25834
25835,Home,-1.0799934615384452,-78.46327350000043,9918,25835
25836,Work,0.0729326923076817,-78.59952840909132,9918,25836
25837,,-1.3204204932885115,-0.1291764138568177,11255,25837
25838,Home,-0.4747814237166263,-0.1111471307548654,11255,25838
25839,Home,-0.5386621153846565,-78.52724902272769,14656,25839
25840,,2.2912381846092247,0.6918148093603033,28331,25840
25841,,0.2827578846099739,0.5066600922833615,8284,25841
25842,Home,-0.1617063461538341,-78.5717983409095,4418,25842
25843,Home,-1.3248096153846418,-78.43434068181858,6079,25843
25844,Home,-1.3030030592702346,-0.0543077308684467,6079,25844
25845,,0.5688636538461574,-78.6581384318186,7920,25845
25846,Home,0.6331423076923391,-78.66573500000041,8613,25846
25847,,0.0839921153846369,-78.60083543181858,8613,25847
25848,,0.6338206251538895,0.565511532584075,8613,25848
25849,Work,-0.1499946415287879,0.5675023897449801,8613,25849
25850,Home,-0.0678856544208496,0.6240555041215469,8613,25850
25851,Home,0.186096295697881,0.543020507220087,25441,25851
25852,Home,19.237875268722245,3.011326896694153,32056,25852
25853,Home,0.1088976923077001,-78.60377881818222,1450,25853
25854,Home,-0.9273924999999984,-78.48130815909133,6013,25854
25855,Home,-0.9274739380768618,-0.0691795554909162,6013,25855
25856,,-0.1156920733445669,0.5633728111332104,27976,25856
25857,Home,-0.8043312691923157,0.1560423594704579,4462,25857
25858,,-0.5686724991626908,0.1517568113818068,24831,25858
25859,Work,2.082430192307676,-78.83701447727313,11265,25859
25860,Home,0.2194741735251334,0.6005214059894728,11175,25860
25861,Home,0.677399586346175,0.4054452268227255,7210,25861
25862,Home,0.8283908103845388,0.4347121214318302,7210,25862
25863,Other,-0.5399247314330202,0.1771667166189684,27564,25863
25864,Work,0.0452411538461619,-78.59625577272769,3964,25864
25865,,0.0441599171153122,-0.0095024022977341,3964,25865
25866,Home,125.17239983456908,-8.998545356772198,28905,25866
25867,,-0.0320615384615383,-78.5871200000004,19914,25867
25868,Home,0.0160038461538047,-0.0083290909090811,19914,25868
25869,Home,0.2409361538461378,-78.61938336363677,7742,25869
25870,Home,-0.7461036538461433,-78.50273320454586,7742,25870
25871,,0.7283950853077508,0.521381517302272,7742,25871
25872,,-0.7384248712691718,0.1226603637636397,7742,25872
25873,Home,0.0943895660577252,0.6246176447363474,7742,25873
25874,Home,0.0203891647884575,0.591782543679532,7742,25874
25875,Home,0.6834145429580745,0.4298851796430941,25594,25875
25876,,-0.25732991415383,0.5353339044782077,25594,25876
25877,,-0.9211616751153718,-0.1439340981295578,21175,25877
25878,Work,-0.0229736203359439,0.1309016590768608,29291,25878
25879,Other,-0.7626999999999853,-78.50077181818223,2827,25879
25880,Other,-0.1303038461538428,-78.57550954545495,2827,25880
25881,Other,-0.5807269230769243,-78.52227772727313,2827,25881
25882,,-0.7711825718461518,0.8461599363522747,2827,25882
25883,,-0.6130827760205131,0.8924045615147476,2827,25883
25884,,-0.324762867392771,0.6295029791918662,2827,25884
25885,,-0.198817960964336,0.844857260088785,2827,25885
25886,,-0.6155105977021902,0.7506702474572926,2827,25886
25887,,-0.09587582112915,0.796236369768125,2827,25887
25888,,-1.385243230999971,-0.0461843330886423,21517,25888
25889,Other,0.5426432692307666,-78.65503965909132,11636,25889
25890,,-0.1170063373507045,-78.5770810692226,11636,25890
25891,,-0.1305113792499869,-0.005003475013655,11636,25891
25892,,-0.2749752694691221,0.1156062097711963,26537,25892
25893,Other,-0.1062464912885,0.1235421697431804,11009,25893
25894,,0.6987241785970965,0.5266367281296003,29168,25894
25895,,-0.103815961538455,-78.57863993181859,17386,25895
25896,Home,-0.1041054073585191,0.1598969481208077,17386,25896
25897,,125.72900599731318,-9.049165955998747,30352,25897
25898,Home,0.2296975429807464,0.5839373004090925,21850,25898
25899,Home,-0.0616615384615357,-78.58362181818222,10947,25899
25900,Home,-0.0957380930961374,0.5972215651613635,10947,25900
25901,,0.0360023355806626,0.0014408786188433,31525,25901
25902,Home,-0.0119655889250909,0.4867614541541433,27126,25902
25903,Home,-0.1094757692307823,-78.57797104545494,12227,25903
25904,Work,-0.1137097471730468,0.6527293691590849,12227,25904
25905,,-0.6215715466868718,0.1627864187413804,12227,25905
25906,Home,-0.2947201923076725,-78.55607852272769,18668,25906
25907,,-0.2966464587499578,0.7347528694363773,18668,25907
25908,Home,1.2598942931836374,0.4025461870160952,27595,25908
25909,,1.7938351404666948,0.735870092429898,33575,25909
25910,Home,-1.0319848527263746,0.1334103698726488,24692,25910
25911,Home,-0.2617859615384507,-78.55997075000042,13354,25911
25912,,-0.0333515337884387,-0.0032320731681972,10799,25912
25913,Home,-0.118858825557708,0.0903028941613572,10799,25913
25914,Other,1.2745126923077263,-78.74153331818223,17945,25914
25915,Home,1.2785222974059258,0.7761055136269275,17945,25915
25916,Home,0.0747708698934843,-0.0088932460004672,10756,25916
25917,Work,1.7290590530047791,0.3836884288625426,26577,25917
25918,Home,-0.2257080769230676,-78.56423450000041,13751,25918
25919,Work,0.1544269230769304,0.3867304545454353,13751,25919
25920,Home,-0.2308764263269707,0.9688486868136422,13751,25920
25921,Work,19.4166736161231,3.054150587455821,30313,25921
25923,Other,-0.0109174999999723,-78.5896188409095,3712,25923
25924,,0.5845707562301664,-78.6599947257367,3712,25924
25925,,0.0685711741346646,-0.0055415719408975,3712,25925
25926,,0.2973038461538211,0.554146363636353,12196,25926
25927,,0.4834019230768524,0.5625074999999827,12196,25927
25928,,-0.6740164592287836,0.7465349212288857,25058,25928
25929,,126.60559017240776,-9.455202871425636,34259,25929
25930,Home,-0.990073653846136,-78.47390038636405,875,25930
25931,,-0.1308057692307558,-78.57545022727314,1549,25931
25932,,0.1251367307692538,-78.60569797727314,1549,25932
25933,Other,-0.2388997682182875,0.6301651495424017,27601,25933
25934,Home,0.2310534615384868,-78.61821540909132,13351,25934
25935,,0.2255909182884789,0.5168524517477278,13351,25935
25936,Home,-1.1631180769231109,-78.45344968181858,18316,25936
25937,Home,0.1111936538461285,-78.60405015909132,14706,25937
25938,,0.1170807692307144,-0.0057779545454424,14706,25938
25939,Home,-0.0991128846154025,-78.5791957500004,1965,25939
25940,,-0.2006945344614779,0.8586864294840795,1965,25940
25941,,-0.0987956342500056,0.644800240931806,1965,25941
25942,Home,0.0356978846153696,-78.5951279318186,9578,25942
25943,,0.0506880803076921,-0.0076645051045432,9578,25943
25944,Other,-0.8371580769230729,-78.49197222727314,2729,25944
25945,Other,-0.8334539035384354,0.0399909798954537,2729,25945
25946,Home,-0.5085734615384517,-78.53080495454587,16167,25946
25947,Home,-0.0022142307692673,-78.59064740909132,16167,25947
25948,,-0.5090412768461062,0.6995937318931864,16167,25948
25949,,0.6321262196396681,0.4726097536358113,31862,25949
25950,Other,0.1161576923077134,-78.60463681818223,8180,25950
25951,Work,0.3526317307692476,-78.6325837500004,8180,25951
25952,,-0.0727882692307653,-78.5823068409095,8180,25952
25953,,0.3182692307692088,0.5011830681818122,8180,25953
25954,Home,-0.128281730769236,0.5269781136363567,8180,25954
25955,Other,0.1146211538461873,0.5815842272727194,8180,25955
25956,,-0.3286621749497505,0.7310985035516998,8180,25956
25957,Home,0.4553855052193319,0.5202152852952251,9051,25957
25958,Home,0.187030374365423,0.3527853068954542,21676,25958
25959,Home,-0.2548070909422963,0.6635703211318147,21676,25959
25960,,-16.025908109952784,-3.531642119779818,21676,25960
25961,,0.024451034867308,-78.59379875866655,2403,25961
25962,,0.0498469061233677,-0.0055138150399581,2403,25962
25963,Home,0.8684675000000064,-78.69354615909131,6968,25963
25964,Work,0.8770141284615011,0.5450650873522759,6968,25964
25965,Home,0.8016276223846855,0.5174574052931835,6968,25965
25966,Home,0.0049544043826826,0.5478212189441736,6968,25966
25967,,0.5176347447693461,0.5715878382325001,27755,25967
25968,,-0.0311926827885912,0.5885954817587671,8974,25968
25969,Home,0.142046153846183,-78.60769636363678,15724,25969
25970,Home,1.6892503846153792,-78.79054777272768,11716,25970
25971,Other,1.6859780473461896,0.7211816727704512,11716,25971
25972,Home,-0.1400580769230615,-78.57435677272768,6505,25972
25973,Other,-0.1489717956538493,0.4360500864613625,6505,25973
25974,Home,-0.7545653846154113,-78.5017331818186,14438,25974
25975,,126.38847739016116,-9.312548209193348,25797,25975
25976,,-0.6350358174038948,0.1609804004909074,455,25976
25977,,0.155867044246255,0.2300793853672879,455,25977
25978,,0.7035663461538605,-78.6740578409095,3914,25978
25979,,0.7049060678076803,0.3957112081727282,3914,25979
25980,,-0.1200230769231088,-78.57672454545495,19953,25980
25981,Home,-0.1209730769231425,-0.0054356818181909,19953,25981
25982,,1.944473292162892,0.6284765770489513,29666,25982
25983,Home,-0.2090097669195544,-0.0943917063149582,27520,25983
25984,,-0.2873173917401858,0.0140945044430781,27520,25984
25985,,-0.2732146362847836,0.1516346775672783,33046,25985
25986,Work,-0.1423217051728963,-0.044720548120416,12496,25986
25987,Work,-0.0222199732618971,-0.016337863795454,12496,25987
25988,,2.968184407846226,0.6211140927409013,20955,25988
25989,,-0.8941396759989806,-0.2781016880815732,6208,25989
25991,Home,-0.6634661286424537,-0.1233709935437594,26559,25991
25992,Home,-0.413094807692295,-78.54208879545496,7713,25992
25993,Home,-0.1091980769230697,-78.57800386363677,11381,25993
25994,Home,2.594471153846148,-78.89752840909131,11381,25994
25995,,-0.4303035346649432,0.7468347616733023,23859,25995
25996,Home,1.7632673704488646,0.7659453289554116,23859,25996
25997,Other,0.1102692307692383,-78.60394090909132,18724,25997
25999,Home,-0.1793028846153874,-78.56971875000042,16583,25999
26000,Home,0.0226413461538264,-78.59358488636406,16583,26000
26001,Other,0.0333267619422575,0.0010158031340846,16583,26001
26002,Home,1.3975292307692435,-78.75607163636404,13606,26002
26003,Work,1.7869828989807466,0.7781857664158963,13606,26003
26004,Home,126.5399985136673,-9.314161333463986,25835,26004
26005,Other,-0.2620676923076944,-78.55993745454586,10860,26005
26006,Other,-0.0617089020192611,-0.0106731989681757,22819,26006
26007,Home,2.94549952833244,0.6528724872252991,30524,26007
26008,Other,-0.5513439842605865,0.7426754358139743,28292,26008
26009,Other,-0.1262355508564129,0.0939780424673943,24731,26009
26010,Home,-0.165198076923109,-78.5713856818186,10215,26010
26011,Home,-0.1623139503784091,0.8314873389917737,10215,26011
26012,,-0.2429480769230972,0.0914633863636352,2554,26012
26013,Work,0.0075613461538555,0.1390153863636366,2554,26013
26014,Work,0.3141432698458635,0.053811009634605,2554,26014
26015,Work,0.1449832692307971,0.3043385909090949,2554,26015
26016,Home,0.7392663835855485,0.0731323498195222,26381,26016
26017,,0.672784230769207,-78.67041995454586,18702,26017
26018,,126.59004654333508,-9.433966176753763,32874,26018
26019,Other,12.70001574457161,-1.4723087704994575,21855,26019
26020,,-0.1508379887896686,0.1421202731197892,21241,26020
26021,Home,1.516347330773697,0.3933245695450232,27530,26021
26022,,-0.7336551230474836,-0.1380987594073353,9514,26022
26023,Work,-0.338379396077942,0.0325323419828747,26826,26023
26024,Other,-0.0952342307692331,-78.57965413636404,12519,26024
26025,Home,0.0525367307692579,-78.59711797727314,12519,26025
26026,,-0.0963259689422601,-0.0082786370545565,12519,26026
26027,Home,0.4770884615384665,-78.64729227272768,14470,26027
26028,Home,-0.0079659615384715,-78.58996765909131,14470,26028
26029,,0.738485371961901,-78.67818463486863,14470,26029
26030,Home,0.7368765616511518,0.4730357943828159,14470,26030
26031,Work,-1.1376667307692134,-78.45645756818223,10178,26031
26032,,-0.969401866112529,-78.47634341582346,10178,26032
26033,Home,-0.9714262535587858,-0.2797597808043001,10178,26033
26034,Work,0.4153477218437351,-0.0054745051590159,26729,26034
26035,,0.0295236538461198,-78.59439825000041,15567,26035
26036,Home,-0.7273911538461639,-78.50494468181859,126,26036
26037,Other,-0.6929307692307718,-78.50901727272769,11150,26037
26038,,-0.6950224729860001,0.1814216754653207,11150,26038
26039,,-0.4380412024629217,0.0555597794326833,30335,26039
26040,,-0.1584134615384607,-78.57218750000042,8013,26040
26041,,-0.8289228321188301,0.0915303358977457,8013,26041
26042,,0.1474651923077012,-78.60833679545496,18998,26042
26043,Work,-0.7722644517115727,0.7866803452159076,22875,26043
26044,,1.6723377284422662,0.7748771838166498,22875,26044
26045,Home,0.4565031758158154,0.0111133248871586,32628,26045
26046,Home,-0.4606121153846468,-78.53647311363676,651,26046
26047,,-0.1456640384615283,-78.5736942500004,651,26047
26048,Home,-0.1840309568602181,0.8555198342242946,651,26048
26049,Home,-0.4611168887857074,0.6645393344489168,651,26049
26050,,-0.7110644230769043,-78.50687420454588,16968,26050
26051,,-0.710012783788432,0.1715304028090946,16968,26051
26052,Home,0.0168087372228817,0.8221937279521809,12073,26052
26053,,2.193467177060584,0.7391283667900345,12073,26053
26054,Home,-1.5278263461538453,-78.41034779545497,4247,26054
26055,Home,-1.5311475760191948,-0.0303054155818218,4247,26055
26056,Other,-0.1446000000000172,-78.57382000000041,2468,26056
26057,Other,0.1549463461538566,-78.6092209318186,2468,26057
26058,Other,1.209837692307699,-78.73388990909132,2468,26058
26059,,-0.0950673076922996,0.5220034090908913,2468,26059
26060,Home,-0.0645721153846018,-78.58327784090952,8057,26060
26061,,-0.065726553807749,-0.0080704991158985,8057,26061
26062,Work,-1.1891567078488643,-0.1726535362276211,24959,26062
26063,Home,0.1009773419384974,0.5220652683214857,17330,26063
26064,Home,-0.454961029994243,0.8931816511533485,27934,26064
26065,Home,-0.0269038461538321,0.1245672727272703,24059,26065
26066,,0.0169344150553304,0.5538601130247267,33589,26066
26067,,-0.0264126102499802,-0.0157768838568147,19677,26067
26068,Home,0.0480459615384526,-78.5965872500004,6853,26068
26069,,12.752473929922768,-1.478557860309439,32298,26069
26070,Home,-0.0354827380576378,0.562750758429544,23418,26070
26071,Other,-0.151699999999978,-78.57298090909131,5641,26071
26072,Other,0.7844790384615523,-78.68362025000042,5641,26072
26073,Home,-0.0817886651346161,0.5452511364750019,5641,26073
26074,Work,0.7989882929863683,0.5206868376317005,5641,26074
26075,,0.0075393662038929,0.5512876307422616,29076,26075
26076,Work,0.5467711538461552,-78.65552750000042,3536,26076
26077,Home,-0.1275807692307815,-78.57583136363678,16754,26077
26078,Other,0.0653880815769247,-0.0050270248431839,19943,26078
26079,,-0.8062773076923014,-78.49562177272769,1021,26079
26080,Home,-0.8079839472884413,0.708677233209091,1021,26080
26081,Work,-0.8401340355583543,0.1092786348678815,31871,26081
26082,Other,-0.2309061538461521,-78.5636201818186,5813,26082
26083,Home,-1.710123076923057,0.0142909090909042,5813,26083
26084,Home,-0.5864284729900084,0.0725377053022188,14315,26084
26085,Work,-0.6016628846154141,-78.51980347727313,6901,26085
